original_word	lemmatized_word
great	great
greater	greater
greatest	greatest
greatly	greatly
greece	greece
greed	greed
greedily	greedily
greedy	greedy
greek	greek
greeks	greek
green	green
greens	green
greet	greet
greeted	greeted
greeting	greeting
greetings	greeting
greets	greets
gregory	gregory
grenades	grenade
grew	grew
grey	grey
greyish	greyish
grid	grid
grief	grief
grieve	grieve
grieved	grieved
grill	grill
grilled	grilled
grilling	grilling
grimace	grimace
grind	grind
grinded	grinded
grinder	grinder
grinding	grinding
grinds	grind
grindstone	grindstone
gringo	gringo
gringos	gringo
griots	griot
grip	grip
gripe	gripe
gripped	gripped
gripping	gripping
grips	grip
gris	gris
groaning	groaning
groats	groat
groceries	grocery
grocery	grocery
grog	grog
groin	groin
groom	groom
groomed	groomed
groomsman	groomsman
grooved	grooved
grooves	groove
groping	groping
ground	ground
grounded	grounded
groundnut	groundnut
groundnuts	groundnut
grounds	ground
group	group
groups	group
grouse	grouse
groused	groused
grouses	grouse
grove	grove
grow	grow
grower	grower
growers	grower
growing	growing
growl	growl
growled	growled
growling	growling
grown	grown
grownup	grownup
grows	grows
growth	growth
grub	grub
grubbed	grubbed
grudge	grudge
grudges	grudge
gruel	gruel
grumble	grumble
grumbled	grumbled
grumbling	grumbling
grunt	grunt
grunting	grunting
grunts	grunt
gu	gu
guadalcanal	guadalcanal
guano	guano
guaranteed	guaranteed
guard	guard
guarded	guarded
guardhouse	guardhouse
guardian	guardian
guardians	guardian
guarding	guarding
guardings	guardings
guards	guard
guava	guava
guess	guess
guessed	guessed
guest	guest
guests	guest
guidance	guidance
guide	guide
guided	guided
guideline	guideline
guiding	guiding
guilt	guilt
guilty	guilty
guinea	guinea
guitar	guitar
gull	gull
gully	gully
gulp	gulp
gum	gum
gumption	gumption
gun	gun
gunners	gunner
gunny	gunny
guns	gun
gunwale	gunwale
gushed	gushed
gushes	gush
gusto	gusto
gusts	gust
gut	gut
guts	gut
guy	guy
guys	guy
gym	gym
gypsies	gypsy
gypsy	gypsy
h	h
ha	ha
haber	haber
habit	habit
habitants	habitant
habitat	habitat
habitation	habitation
habits	habit
hack	hack
hacking	hacking
had	had
hadal	hadal
haemorrhage	haemorrhage
hail	hail
hair	hair
haircut	haircut
hairdressers	hairdresser
haired	haired
hairs	hair
hairy	hairy
haji	haji
hajji	hajji
half	half
halfway	halfway
hall	hall
halls	hall
hallucinogenic	hallucinogenic
hallway	hallway
halter	halter
halves	half
hamlet	hamlet
hamlets	hamlet
hammer	hammer
hammered	hammered
hammering	hammering
hammock	hammock
hammocks	hammock
hams	ham
han	han
hand	hand
handcuff	handcuff
handcuffs	handcuff
handed	handed
handful	handful
handfuls	handful
handicapped	handicapped
handing	handing
handkerchief	handkerchief
handkerchiefs	handkerchief
handle	handle
handled	handled
handler	handler
handover	handover
hands	hand
handsome	handsome
handy	handy
hang	hang
hanged	hanged
hanger	hanger
hanging	hanging
hangs	hang
hanky	hanky
hans	han
happen	happen
happened	happened
happening	happening
happenings	happening
happens	happens
happier	happier
happily	happily
happiness	happiness
happy	happy
harassing	harassing
harbour	harbour
harboured	harboured
hard	hard
hardened	hardened
harder	harder
hardest	hardest
hardly	hardly
hardship	hardship
hardships	hardship
hardware	hardware
hardworking	hardworking
hare	hare
hares	hare
haricot	haricot
harm	harm
harmed	harmed
harmful	harmful
harmonic	harmonic
harmony	harmony
harness	harness
harnessed	harnessed
harnesses	harness
harnessing	harnessing
harp	harp
harpoon	harpoon
harpoons	harpoon
harrier	harrier
harris	harris
harrowing	harrowing
harry	harry
harsh	harsh
harshly	harshly
hartley	hartley
harvest	harvest
harvested	harvested
harvesting	harvesting
harvests	harvest
has	ha
hassle	hassle
haste	haste
hat	hat
hatched	hatched
hatches	hatch
hatchling	hatchling
hatchway	hatchway
hate	hate
hated	hated
hateful	hateful
hatefully	hatefully
hates	hate
hating	hating
hatred	hatred
hats	hat
haughtiness	haughtiness
haul	haul
hauled	hauled
hausa	hausa
hauteur	hauteur
have	have
haveing	haveing
haven	haven
having	having
haw	haw
hawk	hawk
hawks	hawk
hawsing	hawsing
hay	hay
haycocks	haycock
haymaking	haymaking
haystack	haystack
haystacks	haystack
hazard	hazard
hazel	hazel
hazy	hazy
he	he
head	head
headache	headache
headdress	headdress
headed	headed
headhunters	headhunter
heading	heading
headlamps	headlamp
headland	headland
headlights	headlight
headman	headman
headmen	headman
headquarters	headquarters
heads	head
headscarf	headscarf
headwaters	headwater
heal	heal
healed	healed
healer	healer
healers	healer
healing	healing
heals	heals
health	health
healthily	healthily
healthy	healthy
heap	heap
heaped	heaped
heaping	heaping
heaps	heap
hear	hear
heard	heard
heared	heared
hearing	hearing
hears	hears
heart	heart
hearth	hearth
hearts	heart
heat	heat
heated	heated
heathen	heathen
heathens	heathen
heating	heating
heats	heat
heave	heave
heaven	heaven
heavenly	heavenly
heavens	heaven
heavily	heavily
heavy	heavy
hectare	hectare
hectares	hectare
hector	hector
hedge	hedge
hedged	hedged
hedgehog	hedgehog
hedgehogs	hedgehog
hedges	hedge
heed	heed
heedlessly	heedlessly
heel	heel
heels	heel
hefty	hefty
heifer	heifer
height	height
heir	heir
held	held
helicopter	helicopter
helicopters	helicopter
hell	hell
hello	hello
help	help
helped	helped
helper	helper
helpers	helper
helpful	helpful
helping	helping
helplessness	helplessness
helps	help
hem	hem
hemp	hemp
hems	hem
hen	hen
hence	hence
henna	henna
hens	hen
herb	herb
herbal	herbal
herbert	herbert
herbs	herb
herd	herd
herded	herded
herder	herder
herders	herder
herding	herding
herds	herd
herdsman	herdsman
here	here
hereabout	hereabout
hereabouts	hereabouts
herefords	hereford
heritage	heritage
herman	herman
hermaphrodite	hermaphrodite
hermit	hermit
hero	hero
heron	heron
herons	heron
hes	he
hesitate	hesitate
hesitated	hesitated
hesitating	hesitating
hesitation	hesitation
het	het
hew	hew
hexes	hex
hi	hi
hibiscus	hibiscus
hiccups	hiccup
hick	hick
hid	hid
hidden	hidden
hide	hide
hided	hided
hides	hide
hiding	hiding
hierarchy	hierarchy
high	high
higher	higher
highest	highest
highland	highland
highschool	highschool
highway	highway
hike	hike
hill	hill
hills	hill
hillside	hillside
hilltop	hilltop
hilltops	hilltop
hilly	hilly
hilo	hilo
hilt	hilt
hind	hind
hindi	hindi
hindu	hindu
hinged	hinged
hip	hip
hippo	hippo
hippopotamus	hippopotamus
hippos	hippo
hips	hip
hire	hire
hired	hired
hiring	hiring
hispanics	hispanic
hissed	hissed
hissing	hissing
history	history
hit	hit
hither	hither
hiting	hiting
hitler	hitler
hits	hit
hitting	hitting
hiv	hiv
hive	hive
hm	hm
ho	ho
hoards	hoard
hobble	hobble
hobbled	hobbled
hobby	hobby
hocks	hock
hod	hod
hoe	hoe
hoes	hoe
hog	hog
hogs	hog
hoisting	hoisting
hoka	hoka
hold	hold
holder	holder
holders	holder
holding	holding
holds	hold
hole	hole
holes	hole
holey	holey
holiday	holiday
holidays	holiday
holiness	holiness
holler	holler
hollered	hollered
hollering	hollering
hollow	hollow
hollowed	hollowed
hollows	hollow
holy	holy
hombre	hombre
hombres	hombre
home	home
homeland	homeland
homeless	homeless
homes	home
homestead	homestead
hometown	hometown
homework	homework
honest	honest
honestly	honestly
honesty	honesty
honey	honey
honking	honking
honor	honor
honorable	honorable
honorary	honorary
honored	honored
honoring	honoring
honour	honour
honourable	honourable
honouring	honouring
honours	honour
hood	hood
hooded	hooded
hoof	hoof
hook	hook
hooked	hooked
hooker	hooker
hooking	hooking
hooks	hook
hoop	hoop
hooter	hooter
hooves	hoof
hop	hop
hope	hope
hoped	hoped
hopefully	hopefully
hoping	hoping
hopped	hopped
hopper	hopper
hopping	hopping
hops	hop
horizon	horizon
horizontal	horizontal
horn	horn
horns	horn
horny	horny
horrible	horrible
horse	horse
horseback	horseback
horseman	horseman
horsemeat	horsemeat
horsemen	horseman
horsepower	horsepower
horses	horse
hose	hose
hospitable	hospitable
hospital	hospital
hospitals	hospital
host	host
hostel	hostel
hosts	host
hot	hot
hotel	hotel
hotpot	hotpot
hotter	hotter
hour	hour
houris	houri
hours	hour
house	house
household	household
householders	householder
households	household
houses	house
housework	housework
hovel	hovel
hover	hover
however	however
howl	howl
howled	howled
howler	howler
howling	howling
howls	howl
hoy	hoy
hs	h
huambo	huambo
hudson	hudson
hug	hug
huge	huge
hugged	hugged
hugging	hugging
hula	hula
hum	hum
human	human
humane	humane
humanitarian	humanitarian
humanity	humanity
humanize	humanize
humans	human
humble	humble
humbly	humbly
hume	hume
humid	humid
humility	humility
humming	humming
hummingbird	hummingbird
humoured	humoured
hump	hump
hunchback	hunchback
hundred	hundred
hundreds	hundred
hundredth	hundredth
hundredweight	hundredweight
hung	hung
hunger	hunger
hungrier	hungrier
hungrily	hungrily
hungry	hungry
hunt	hunt
hunted	hunted
hunter	hunter
hunters	hunter
hunting	hunting
hunts	hunt
hurdle	hurdle
hurricane	hurricane
hurried	hurried
hurries	hurry
hurry	hurry
hurrying	hurrying
hurt	hurt
hurting	hurting
hurts	hurt
hus	hus
husband	husband
husbands	husband
hush	hush
husk	husk
husked	husked
husks	husk
hut	hut
hutch	hutch
huts	hut
hutus	hutu
hyaena	hyaena
hydraulic	hydraulic
hyena	hyena
hyenas	hyena
i	i
i.d.s	i.d.
ia	ia
ibex	ibex
ibrahim	ibrahim
ice	ice
icon	icon
icons	icon
id	id
idea	idea
ideas	idea
identified	identified
identifies	identifies
identify	identify
identifying	identifying
identity	identity
idiom	idiom
idiomatic	idiomatic
idiot	idiot
idiots	idiot
idle	idle
ido	ido
idol	idol
idols	idol
ids	id
ies	y
ignatius	ignatius
ignites	ignites
ignorant	ignorant
ignore	ignore
ignored	ignored
ii	ii
iii	iii
ike	ike
il	il
ill	ill
illiterate	illiterate
illiterates	illiterate
illness	illness
illnesses	illness
illuminate	illuminate
illustrated	illustrated
ilos	ilo
ils	il
image	image
images	image
imagination	imagination
imagine	imagine
imagining	imagining
imam	imam
imitate	imitate
imitated	imitated
imitative	imitative
immediately	immediately
immersion	immersion
immigrant	immigrant
immobile	immobile
immune	immune
impart	impart
imperial	imperial
implemented	implemented
implies	implies
implore	implore
implored	implored
imploring	imploring
implying	implying
importance	importance
important	important
imported	imported
imposed	imposed
impossible	impossible
impregnated	impregnated
impression	impression
imprinted	imprinted
imprints	imprint
imprison	imprison
imprisoned	imprisoned
imprisonment	imprisonment
improved	improved
improvements	improvement
improvident	improvident
improving	improving
improvise	improvise
impure	impure
in	in
inanimate	inanimate
inaudible	inaudible
inaugurated	inaugurated
incendiaries	incendiary
incendiary	incendiary
incense	incense
inch	inch
inches	inch
incident	incident
incidents	incident
incision	incision
incisions	incision
inclination	inclination
inclined	inclined
included	included
including	including
inclusive	inclusive
income	income
incoming	incoming
incorrect	incorrect
incorrectly	incorrectly
increase	increase
increased	increased
increases	increase
increasing	increasing
incredible	incredible
indecent	indecent
indeed	indeed
independence	independence
independent	independent
indescribable	indescribable
index	index
india	india
indian	indian
indians	indian
indicated	indicated
indicates	indicates
indigenous	indigenous
indirectly	indirectly
indistinct	indistinct
indistinctly	indistinctly
individual	individual
individually	individually
indochina	indochina
indonesia	indonesia
indonesian	indonesian
indoors	indoors
indulge	indulge
industrial	industrial
industrious	industrious
industry	industry
inevitable	inevitable
inevitably	inevitably
inexperienced	inexperienced
infamy	infamy
infect	infect
infection	infection
infections	infection
inferior	inferior
infertile	infertile
infestation	infestation
infested	infested
infirmary	infirmary
inflate	inflate
inflated	inflated
inflections	inflection
influence	influence
influencing	influencing
inform	inform
information	information
informations	information
informed	informed
informing	informing
informs	informs
infused	infused
inga	inga
ingested	ingested
ingots	ingot
ingredient	ingredient
ingredients	ingredient
inhabitant	inhabitant
inhabitants	inhabitant
inherit	inherit
inheritance	inheritance
inherited	inherited
initial	initial
initially	initially
initiated	initiated
initiation	initiation
initiative	initiative
inject	inject
injection	injection
injections	injection
injured	injured
injures	injures
injuries	injury
injury	injury
injustice	injustice
ink	ink
inland	inland
inn	inn
inner	inner
inquire	inquire
inquired	inquired
inquiring	inquiring
insatiable	insatiable
inscribe	inscribe
inscribed	inscribed
inscription	inscription
insect	insect
insects	insect
insert	insert
inserted	inserted
inserting	inserting
inserts	insert
inside	inside
insides	inside
insignificant	insignificant
insisted	insisted
insistently	insistently
insisting	insisting
insomniac	insomniac
inspect	inspect
inspected	inspected
inspection	inspection
inspector	inspector
inspiring	inspiring
install	install
installed	installed
installing	installing
instance	instance
instant	instant
instantly	instantly
instead	instead
instigate	instigate
institute	institute
institutes	institute
institution	institution
institutions	institution
instruct	instruct
instructed	instructed
instructing	instructing
instruction	instruction
instructions	instruction
instrument	instrument
instruments	instrument
insult	insult
insulted	insulted
insulting	insulting
insults	insult
intact	intact
integrated	integrated
intellect	intellect
intelligence	intelligence
intelligent	intelligent
intend	intend
intended	intended
intense	intense
intensely	intensely
intensifier	intensifier
intensity	intensity
intensive	intensive
intent	intent
intention	intention
intentionally	intentionally
intentions	intention
intents	intent
inter	inter
interact	interact
interacted	interacted
intercede	intercede
interceded	interceded
interest	interest
interested	interested
interesting	interesting
interestingly	interestingly
interfere	interfere
interior	interior
interjection	interjection
interjections	interjection
interlaced	interlaced
interlocutor	interlocutor
intermarriage	intermarriage
intermarriages	intermarriage
intermarry	intermarry
intermediary	intermediary
intermediate	intermediate
intermission	intermission
internal	internal
interpretation	interpretation
interpretations	interpretation
interpreted	interpreted
interpreter	interpreter
interrogated	interrogated
interrogation	interrogation
interrogative	interrogative
interrupt	interrupt
interrupted	interrupted
intersection	intersection
intervene	intervene
intervened	intervened
intervention	intervention
interview	interview
interviewer	interviewer
intestine	intestine
intestines	intestine
intimate	intimate
intonation	intonation
intone	intone
intriguing	intriguing
introduce	introduce
introduced	introduced
inundated	inundated
invaded	invaded
investigate	investigate
investigated	investigated
invisible	invisible
invitation	invitation
invitations	invitation
invite	invite
invited	invited
invites	invite
inviting	inviting
invoked	invoked
invokes	invokes
invoking	invoking
involved	involved
involving	involving
ir	ir
ira	ira
ireland	ireland
iris	iris
iron	iron
ironic	ironic
ironmongery	ironmongery
ironwood	ironwood
irony	irony
irritate	irritate
irritated	irritated
irtysh	irtysh
is	is
isaiah	isaiah
islam	islam
island	island
islander	islander
islands	island
isle	isle
isolated	isolated
israel	israel
issue	issue
issued	issued
issues	issue
istanbul	istanbul
it	it
italians	italian
italic	italic
italy	italy
itch	itch
itched	itched
